Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,LOCATION,EU
QCL,Crops and livestock products,372,Ireland,5510,Production,1705,"Peas, dry",2019,12590,tonnes,2850.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1705,"Peas, dry",2020,12591,tonnes,3270.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1242,"Peas, green",2017,12592,ha,443.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1242,"Peas, green",2017,12594,hg/ha,41874.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1242,"Peas, green",2017,12595,tonnes,1855.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2017,12597,tonnes,13100.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2018,12598,tonnes,13500.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2019,12599,tonnes,13500.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1321,Pomelos and grapefruits,2018,12601,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1321,Pomelos and grapefruits,2019,12602,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1321,Pomelos and grapefruits,2020,12603,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1321,Pomelos and grapefruits,2018,12605,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1321,Pomelos and grapefruits,2019,12606,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1321,Pomelos and grapefruits,2020,12607,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1510,Potatoes,2017,12608,ha,9179.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1510,Potatoes,2018,12609,ha,8230.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1510,Potatoes,2019,12610,ha,8670.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1510,Potatoes,2020,12611,ha,8890.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1510,Potatoes,2017,12612,hg/ha,449314.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1510,Potatoes,2018,12613,hg/ha,331725.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1510,Potatoes,2019,12614,hg/ha,441027.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1510,Potatoes,2020,12615,hg/ha,337627.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1510,Potatoes,2017,12616,tonnes,412425.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1510,Potatoes,2018,12617,tonnes,273010.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1510,Potatoes,2019,12618,tonnes,382370.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1510,Potatoes,2020,12619,tonnes,300150.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1235,"Pumpkins, squash and gourds",2018,12620,ha,20.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1235,"Pumpkins, squash and gourds",2019,12621,ha,50.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,12622,ha,60.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1235,"Pumpkins, squash and gourds",2018,12623,hg/ha,205000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1235,"Pumpkins, squash and gourds",2019,12624,hg/ha,186000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1235,"Pumpkins, squash and gourds",2020,12625,hg/ha,168333.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1235,"Pumpkins, squash and gourds",2018,12626,tonnes,410.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1235,"Pumpkins, squash and gourds",2019,12627,tonnes,930.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1235,"Pumpkins, squash and gourds",2020,12628,tonnes,1010.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1443,Rape or colza seed,2017,12629,ha,10100.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1443,Rape or colza seed,2018,12630,ha,10610.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1443,Rape or colza seed,2019,12631,ha,9240.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1443,Rape or colza seed,2020,12632,ha,10340.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1443,Rape or colza seed,2017,12633,hg/ha,41310.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1443,Rape or colza seed,2018,12634,hg/ha,37964.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1443,Rape or colza seed,2019,12635,hg/ha,40574.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1443,Rape or colza seed,2020,12636,hg/ha,42679.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1443,Rape or colza seed,2017,12637,tonnes,41723.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1443,Rape or colza seed,2018,12638,tonnes,40280.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1443,Rape or colza seed,2019,12639,tonnes,37490.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1443,Rape or colza seed,2020,12640,tonnes,44130.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21641.01,"Rapeseed or canola oil, crude",2017,12641,tonnes,7169.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1353.01,Raspberries,2017,12642,ha,24.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1353.01,Raspberries,2018,12643,ha,20.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1353.01,Raspberries,2019,12644,ha,20.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1353.01,Raspberries,2020,12645,ha,20.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1353.01,Raspberries,2017,12646,hg/ha,142083.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1353.01,Raspberries,2018,12647,hg/ha,150000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1353.01,Raspberries,2019,12648,hg/ha,160000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1353.01,Raspberries,2020,12649,hg/ha,160000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1353.01,Raspberries,2017,12650,tonnes,341.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1353.01,Raspberries,2018,12651,tonnes,300.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1353.01,Raspberries,2019,12652,tonnes,320.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1353.01,Raspberries,2020,12653,tonnes,320.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2351f,Raw cane or beet sugar (centrifugal only),2017,12654,tonnes,9755.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2951.01,Raw hides and skins of cattle,2017,12655,hg/An,359.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2951.01,Raw hides and skins of cattle,2017,12656,tonnes,66446.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2951.01,Raw hides and skins of cattle,2017,12657,Head,1851600.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2951.01,Raw hides and skins of cattle,2018,12658,Head,1896040.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2951.01,Raw hides and skins of cattle,2019,12659,Head,1852510.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2951.01,Raw hides and skins of cattle,2020,12660,Head,1881890.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2954,Raw hides and skins of goats or kids,2018,12661,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2954,Raw hides and skins of goats or kids,2019,12662,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2954,Raw hides and skins of goats or kids,2020,12663,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2953,Raw hides and skins of sheep or lambs,2017,12664,hg/An,42.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2953,Raw hides and skins of sheep or lambs,2017,12665,tonnes,13420.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2953,Raw hides and skins of sheep or lambs,2017,12666,Head,3183200.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2953,Raw hides and skins of sheep or lambs,2018,12667,Head,3224300.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2953,Raw hides and skins of sheep or lambs,2019,12668,Head,3050200.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,2953,Raw hides and skins of sheep or lambs,2020,12669,Head,3111670.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2212,Raw milk of buffalo,2018,12670,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2212,Raw milk of buffalo,2019,12671,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2212,Raw milk of buffalo,2020,12672,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2211,Raw milk of cattle,2017,12673,hg/An,52197.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2211,Raw milk of cattle,2018,12674,hg/An,57200.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2211,Raw milk of cattle,2019,12675,hg/An,57828.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5420,Yield,2211,Raw milk of cattle,2020,12676,hg/An,58799.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2211,Raw milk of cattle,2017,12677,tonnes,7478160.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2211,Raw milk of cattle,2018,12678,tonnes,7831250.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2211,Raw milk of cattle,2019,12679,tonnes,8244870.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2211,Raw milk of cattle,2020,12680,tonnes,8561470.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2211,Raw milk of cattle,2017,12681,Head,1432687.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2211,Raw milk of cattle,2018,12682,Head,1369100.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2211,Raw milk of cattle,2019,12683,Head,1425760.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2211,Raw milk of cattle,2020,12684,Head,1456050.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2292,Raw milk of goats,2018,12685,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2292,Raw milk of goats,2019,12686,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2292,Raw milk of goats,2020,12687,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2291,Raw milk of sheep,2018,12688,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2291,Raw milk of sheep,2019,12689,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2291,Raw milk of sheep,2020,12690,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2291,Raw milk of sheep,2018,12691,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2291,Raw milk of sheep,2019,12692,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5318,Milk Animals,2291,Raw milk of sheep,2020,12693,Head,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,113,Rice,2018,12694,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,113,Rice,2019,12695,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,113,Rice,2020,12696,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,113,Rice,2018,12697,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,113,Rice,2019,12698,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,113,Rice,2020,12699,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,F0030,"Rice, paddy (rice milled equivalent)",2018,12700,tonnes,0.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,F0030,"Rice, paddy (rice milled equivalent)",2019,12701,tonnes,0.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,F0030,"Rice, paddy (rice milled equivalent)",2020,12702,tonnes,0.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,116,Rye,2017,12703,ha,189.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,116,Rye,2018,12704,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,116,Rye,2019,12705,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,116,Rye,2020,12706,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,116,Rye,2017,12707,hg/ha,33280.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,116,Rye,2017,12708,tonnes,629.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,116,Rye,2018,12709,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,116,Rye,2019,12710,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,116,Rye,2020,12711,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2122,Sheep,2017,12712,Head,5197140.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2122,Sheep,2018,12713,Head,3798480.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2122,Sheep,2019,12714,Head,3809370.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2122,Sheep,2020,12715,Head,3877220.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21514,"Sheep fat, unrendered",2017,12716,tonnes,4831.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21514,"Sheep fat, unrendered",2017,12717,Head,3183200.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21514,"Sheep fat, unrendered",2018,12718,Head,3224300.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21514,"Sheep fat, unrendered",2019,12719,Head,3050200.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21514,"Sheep fat, unrendered",2020,12720,Head,3111670.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2017,12721,tonnes,14436.0,I,Imputed value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,22212,Skim milk and whey powder,2017,12722,tonnes,119800.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,22212,Skim milk and whey powder,2018,12723,tonnes,133800.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,22212,Skim milk and whey powder,2019,12724,tonnes,134300.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,22110.02,Skim milk of cows,2017,12725,tonnes,4706000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,114,Sorghum,2018,12726,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,114,Sorghum,2019,12727,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,114,Sorghum,2020,12728,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,114,Sorghum,2018,12729,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,114,Sorghum,2019,12730,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,114,Sorghum,2020,12731,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2161,Soya bean oil,2017,12732,tonnes,8400.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2161,Soya bean oil,2018,12733,tonnes,8200.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,2161,Soya bean oil,2019,12734,tonnes,3600.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,141,Soya beans,2018,12735,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,141,Soya beans,2019,12736,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,141,Soya beans,2020,12737,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1215,Spinach,2017,12738,ha,282.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1215,Spinach,2018,12739,ha,230.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1215,Spinach,2019,12740,ha,230.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1215,Spinach,2020,12741,ha,230.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1215,Spinach,2017,12742,hg/ha,75000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1215,Spinach,2018,12743,hg/ha,150870.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1215,Spinach,2019,12744,hg/ha,163913.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1215,Spinach,2020,12745,hg/ha,163913.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1215,Spinach,2017,12746,tonnes,2115.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1215,Spinach,2018,12747,tonnes,3470.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1215,Spinach,2019,12748,tonnes,3770.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1215,Spinach,2020,12749,tonnes,3770.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1354,Strawberries,2017,12750,ha,189.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1354,Strawberries,2018,12751,ha,190.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1354,Strawberries,2019,12752,ha,180.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1354,Strawberries,2020,12753,ha,180.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1354,Strawberries,2017,12754,hg/ha,348042.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1354,Strawberries,2018,12755,hg/ha,298947.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1354,Strawberries,2019,12756,hg/ha,332778.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1354,Strawberries,2020,12757,hg/ha,347778.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1354,Strawberries,2017,12758,tonnes,6578.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1354,Strawberries,2018,12759,tonnes,5680.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1354,Strawberries,2019,12760,tonnes,5990.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1354,Strawberries,2020,12761,tonnes,6260.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1801,Sugar beet,2017,12762,ha,1310.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1801,Sugar beet,2018,12763,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1801,Sugar beet,2019,12764,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1801,Sugar beet,2020,12765,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1801,Sugar beet,2017,12766,hg/ha,572519.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1801,Sugar beet,2017,12767,tonnes,75000.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1801,Sugar beet,2018,12768,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1801,Sugar beet,2019,12769,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1801,Sugar beet,2020,12770,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1445,Sunflower seed,2019,12771,ha,10.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1445,Sunflower seed,2020,12772,ha,10.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1445,Sunflower seed,2019,12773,hg/ha,0.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5419,Yield,1445,Sunflower seed,2020,12774,hg/ha,0.0,E,Estimated value,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1445,Sunflower seed,2019,12775,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1445,Sunflower seed,2020,12776,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2140,Swine / pigs,2017,12777,Head,1556852.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2140,Swine / pigs,2018,12778,Head,1572150.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2140,Swine / pigs,2019,12779,Head,1613270.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5111,Stocks,2140,Swine / pigs,2020,12780,Head,1678570.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21523,Tallow,2017,12781,tonnes,72000.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21523,Tallow,2018,12782,tonnes,72900.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,21523,Tallow,2019,12783,tonnes,74500.0,T,Unofficial figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2018,12784,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2019,12785,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2020,12786,ha,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1324,"Tangerines, mandarins, clementines",2018,12787,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1324,"Tangerines, mandarins, clementines",2019,12788,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5510,Production,1324,"Tangerines, mandarins, clementines",2020,12789,tonnes,0.0,A,Official figure,IRL,1.0
QCL,Crops and livestock products,372,Ireland,5312,Area harvested,1234,Tomatoes,2017,12790,ha,12.0,A,Official figure,IRL,1.0
